Age,Sex,Country,Unemployment Rate (%),Year,Month
15-24,Total,Colombia,0.1966850679870911,2017,2
25+,Total,Colombia,0.0841408785740308,2017,2
15-24,Male,Colombia,0.1402260167575109,2017,2
25+,Male,Colombia,0.0616563354955884,2017,2
15-24,Female,Colombia,0.2748855181671482,2017,2
25+,Female,Colombia,0.1137865139260038,2017,2
15-24,Total,Colombia,0.2062736715855514,2017,1
25+,Total,Colombia,0.0908897514687899,2017,1
15-24,Male,Colombia,0.1697588126159555,2017,1
25+,Male,Colombia,0.0727881560188411,2017,1
15-24,Female,Colombia,0.2591824142198872,2017,1
25+,Female,Colombia,0.1158217910756702,2017,1
15-24,Total,Colombia,0.1807864095090759,2016,12
25+,Total,Colombia,0.0630082567415025,2016,12
15-24,Male,Colombia,0.1443656064013533,2016,12
25+,Male,Colombia,0.0469073328050015,2016,12
15-24,Female,Colombia,0.2340673437430947,2016,12
25+,Female,Colombia,0.0847292653165621,2016,12
15-24,Total,Colombia,0.16371580901526,2016,11
25+,Total,Colombia,0.0540910413434009,2016,11
15-24,Male,Colombia,0.1403093454511428,2016,11
25+,Male,Colombia,0.0424040513717298,2016,11
15-24,Female,Colombia,0.1968826753969667,2016,11
25+,Female,Colombia,0.0693520908783167,2016,11
15-24,Total,Colombia,0.1606018813465966,2016,10
25+,Total,Colombia,0.0623126919718346,2016,10
15-24,Male,Colombia,0.122607284407178,2016,10
25+,Male,Colombia,0.0499390267762581,2016,10
15-24,Female,Colombia,0.2115624082841797,2016,10
25+,Female,Colombia,0.0783125541608765,2016,10
15-24,Total,Colombia,0.158477468994313,2016,9
25+,Total,Colombia,0.0669567214151361,2016,9
15-24,Male,Colombia,0.1210925583727511,2016,9
25+,Male,Colombia,0.0536379326175165,2016,9
15-24,Female,Colombia,0.2120351504001356,2016,9
25+,Female,Colombia,0.0842512394831503,2016,9
15-24,Total,Colombia,0.1700521882142214,2016,8
25+,Total,Colombia,0.0690895384075515,2016,8
15-24,Male,Colombia,0.1336515933922696,2016,8
25+,Male,Colombia,0.0557631715823621,2016,8
15-24,Female,Colombia,0.22236050098873,2016,8
25+,Female,Colombia,0.0868898001696229,2016,8
15-24,Total,Colombia,0.2004056088627221,2016,7
25+,Total,Colombia,0.0744594626409673,2016,7
15-24,Male,Colombia,0.1575756740626165,2016,7
25+,Male,Colombia,0.0589091530368743,2016,7
15-24,Female,Colombia,0.2628111618276786,2016,7
25+,Female,Colombia,0.0949565925285854,2016,7
15-24,Total,Colombia,0.1903207532695905,2016,6
25+,Total,Colombia,0.0638812229927988,2016,6
15-24,Male,Colombia,0.153883130034329,2016,6
25+,Male,Colombia,0.0504609433600142,2016,6
15-24,Female,Colombia,0.241716480981659,2016,6
25+,Female,Colombia,0.081399572208642,2016,6
15-24,Total,Colombia,0.1800455527401467,2016,5
25+,Total,Colombia,0.0672556128717803,2016,5
15-24,Male,Colombia,0.1530169533645038,2016,5
25+,Male,Colombia,0.0517001088615429,2016,5
15-24,Female,Colombia,0.2163580738040838,2016,5
25+,Female,Colombia,0.0875738643975315,2016,5
15-24,Total,Colombia,0.1772234155895603,2016,4
25+,Total,Colombia,0.0667915078230351,2016,4
15-24,Male,Colombia,0.1435608533562419,2016,4
25+,Male,Colombia,0.0511713818261103,2016,4
15-24,Female,Colombia,0.2227912509468797,2016,4
25+,Female,Colombia,0.0873638095358716,2016,4
15-24,Total,Colombia,0.1934027145811017,2016,3
25+,Total,Colombia,0.0769796821496391,2016,3
15-24,Male,Colombia,0.163339281182014,2016,3
25+,Male,Colombia,0.0621388535060634,2016,3
15-24,Female,Colombia,0.2350777285383973,2016,3
25+,Female,Colombia,0.0968099086523309,2016,3
15-24,Total,Colombia,0.1923022942980464,2016,2
25+,Total,Colombia,0.0761110719045405,2016,2
15-24,Male,Colombia,0.1453316223803755,2016,2
25+,Male,Colombia,0.0584733836328969,2016,2
15-24,Female,Colombia,0.2591812940311049,2016,2
25+,Female,Colombia,0.0995767353270475,2016,2
15-24,Total,Colombia,0.2244719560274009,2016,1
25+,Total,Colombia,0.0903241351365955,2016,1
15-24,Male,Colombia,0.156874681819804,2016,1
25+,Male,Colombia,0.0683276310333547,2016,1
15-24,Female,Colombia,0.3201137616808868,2016,1
25+,Female,Colombia,0.1196666312385326,2016,1
15-24,Total,Colombia,0.1682784859202814,2015,12
25+,Total,Colombia,0.0622145042332344,2015,12
15-24,Male,Colombia,0.126094282317137,2015,12
25+,Male,Colombia,0.043783893665491,2015,12
15-24,Female,Colombia,0.2293874882797096,2015,12
25+,Female,Colombia,0.0870072634542463,2015,12
15-24,Total,Colombia,0.1512174105410855,2015,11
25+,Total,Colombia,0.0528440061165287,2015,11
15-24,Male,Colombia,0.1104896207347237,2015,11
25+,Male,Colombia,0.0393564363849288,2015,11
15-24,Female,Colombia,0.2110401020752454,2015,11
25+,Female,Colombia,0.0702306962440734,2015,11
15-24,Total,Colombia,0.1540211800079591,2015,10
25+,Total,Colombia,0.0600834777209339,2015,10
15-24,Male,Colombia,0.1136619265606315,2015,10
25+,Male,Colombia,0.0482950194581402,2015,10
15-24,Female,Colombia,0.2090251200826253,2015,10
25+,Female,Colombia,0.0752374989271697,2015,10
15-24,Total,Colombia,0.1699275064399857,2015,9
25+,Total,Colombia,0.0662431374477433,2015,9
15-24,Male,Colombia,0.1364218238573664,2015,9
25+,Male,Colombia,0.0544337445212031,2015,9
15-24,Female,Colombia,0.2158366086533606,2015,9
25+,Female,Colombia,0.0813300005866487,2015,9
15-24,Total,Colombia,0.1785608929639226,2015,8
25+,Total,Colombia,0.0661612040334621,2015,8
15-24,Male,Colombia,0.1230123513149355,2015,8
25+,Male,Colombia,0.0503157093608803,2015,8
15-24,Female,Colombia,0.2568880498250215,2015,8
25+,Female,Colombia,0.0867688829558651,2015,8
15-24,Total,Colombia,0.1777997501728995,2015,7
25+,Total,Colombia,0.0651687155621529,2015,7
15-24,Male,Colombia,0.1506488826109619,2015,7
25+,Male,Colombia,0.0541215451608722,2015,7
15-24,Female,Colombia,0.2185743024768602,2015,7
25+,Female,Colombia,0.0799171257627515,2015,7
15-24,Total,Colombia,0.1669433074902995,2015,6
25+,Total,Colombia,0.059615877424967,2015,6
15-24,Male,Colombia,0.1187068363578481,2015,6
25+,Male,Colombia,0.0436610252827581,2015,6
15-24,Female,Colombia,0.2351083621125959,2015,6
25+,Female,Colombia,0.0801415935036288,2015,6
15-24,Total,Colombia,0.1802932012424517,2015,5
25+,Total,Colombia,0.0646572246745732,2015,5
15-24,Male,Colombia,0.136438704125831,2015,5
25+,Male,Colombia,0.0549719061557221,2015,5
15-24,Female,Colombia,0.2415882689672319,2015,5
25+,Female,Colombia,0.0773883538663835,2015,5
15-24,Total,Colombia,0.1704958695871376,2015,4
25+,Total,Colombia,0.0728682210988477,2015,4
15-24,Male,Colombia,0.1378500680976114,2015,4
25+,Male,Colombia,0.0588498293515358,2015,4
15-24,Female,Colombia,0.218341066960312,2015,4
25+,Female,Colombia,0.0908242633904609,2015,4
15-24,Total,Colombia,0.1777074510099666,2015,3
25+,Total,Colombia,0.0658846483271101,2015,3
15-24,Male,Colombia,0.1361794623148224,2015,3
25+,Male,Colombia,0.0528340283856237,2015,3
15-24,Female,Colombia,0.2387929877213404,2015,3
25+,Female,Colombia,0.08296305363955,2015,3
15-24,Total,Colombia,0.2027270300408215,2015,2
25+,Total,Colombia,0.0737298168213461,2015,2
15-24,Male,Colombia,0.1547168980544347,2015,2
25+,Male,Colombia,0.053565612570501,2015,2
15-24,Female,Colombia,0.2759698196105359,2015,2
25+,Female,Colombia,0.1007069244160055,2015,2
15-24,Total,Colombia,0.1833401571114414,2015,1
25+,Total,Colombia,0.086280783499794,2015,1
15-24,Male,Colombia,0.1419763974434706,2015,1
25+,Male,Colombia,0.0675745892335746,2015,1
15-24,Female,Colombia,0.2489215717555967,2015,1
25+,Female,Colombia,0.1114411890229322,2015,1
15-24,Total,Colombia,0.1819666411294125,2014,12
25+,Total,Colombia,0.0610964482566028,2014,12
15-24,Male,Colombia,0.1426101779442216,2014,12
25+,Male,Colombia,0.0482184658829506,2014,12
15-24,Female,Colombia,0.2403058264799739,2014,12
25+,Female,Colombia,0.0786221647858092,2014,12
15-24,Total,Colombia,0.1753186764209749,2014,11
25+,Total,Colombia,0.0529026979007696,2014,11
15-24,Male,Colombia,0.1321524776120365,2014,11
25+,Male,Colombia,0.0395833364934373,2014,11
15-24,Female,Colombia,0.2379123243083988,2014,11
25+,Female,Colombia,0.0703184239640762,2014,11
15-24,Total,Colombia,0.1550876541220155,2014,10
25+,Total,Colombia,0.0572027337568711,2014,10
15-24,Male,Colombia,0.1149072328180075,2014,10
25+,Male,Colombia,0.0468526425136891,2014,10
15-24,Female,Colombia,0.2119633531171954,2014,10
25+,Female,Colombia,0.0705530500599246,2014,10
15-24,Total,Colombia,0.1605677548256484,2014,9
25+,Total,Colombia,0.0623631651119994,2014,9
15-24,Male,Colombia,0.1376865720060079,2014,9
25+,Male,Colombia,0.0476767931944319,2014,9
15-24,Female,Colombia,0.1941125729507938,2014,9
25+,Female,Colombia,0.0814108113715089,2014,9
15-24,Total,Colombia,0.1806589467044301,2014,8
25+,Total,Colombia,0.0661103181229933,2014,8
15-24,Male,Colombia,0.1429942033634239,2014,8
25+,Male,Colombia,0.0541774845037407,2014,8
15-24,Female,Colombia,0.235430607192642,2014,8
25+,Female,Colombia,0.0817003579816539,2014,8
15-24,Total,Colombia,0.1942596005594488,2014,7
25+,Total,Colombia,0.0689851646092633,2014,7
15-24,Male,Colombia,0.1688786477467727,2014,7
25+,Male,Colombia,0.0563962461568303,2014,7
15-24,Female,Colombia,0.2311154242222627,2014,7
25+,Female,Colombia,0.0855890239143446,2014,7
15-24,Total,Colombia,0.1845764525606907,2014,6
25+,Total,Colombia,0.0649921975082169,2014,6
15-24,Male,Colombia,0.1504301521794254,2014,6
25+,Male,Colombia,0.0485373212772492,2014,6
15-24,Female,Colombia,0.232654821211433,2014,6
25+,Female,Colombia,0.0864693000459843,2014,6
15-24,Total,Colombia,0.1663197038882813,2014,5
25+,Total,Colombia,0.0657651730924582,2014,5
15-24,Male,Colombia,0.121518715783307,2014,5
25+,Male,Colombia,0.0554800950258174,2014,5
15-24,Female,Colombia,0.2309283147020693,2014,5
25+,Female,Colombia,0.0795636515748674,2014,5
15-24,Total,Colombia,0.1885214571316578,2014,4
25+,Total,Colombia,0.0644582540515346,2014,4
15-24,Male,Colombia,0.1648393412561452,2014,4
25+,Male,Colombia,0.047872396417552,2014,4
15-24,Female,Colombia,0.2205586156694389,2014,4
25+,Female,Colombia,0.0860765481519654,2014,4
15-24,Total,Colombia,0.1916882999409759,2014,3
25+,Total,Colombia,0.0701307868680046,2014,3
15-24,Male,Colombia,0.1503080807865747,2014,3
25+,Male,Colombia,0.0569100947866243,2014,3
15-24,Female,Colombia,0.2529119142780821,2014,3
25+,Female,Colombia,0.087674340198882,2014,3
15-24,Total,Colombia,0.211609385412801,2014,2
25+,Total,Colombia,0.0800614361039193,2014,2
15-24,Male,Colombia,0.1651254146159855,2014,2
25+,Male,Colombia,0.0576565523081253,2014,2
15-24,Female,Colombia,0.2757552749244361,2014,2
25+,Female,Colombia,0.1105973795270928,2014,2
15-24,Total,Colombia,0.2038116868489493,2014,1
25+,Total,Colombia,0.0851046978954673,2014,1
15-24,Male,Colombia,0.1548372125550731,2014,1
25+,Male,Colombia,0.0633870703172677,2014,1
15-24,Female,Colombia,0.2770494063231252,2014,1
25+,Female,Colombia,0.1143611325364671,2014,1
15-24,Total,Dominican Republic,0.1779112118066794,2024,6
25+,Total,Dominican Republic,0.0453090669617516,2024,6
15-24,Male,Dominican Republic,0.1581337805628648,2024,6
25+,Male,Dominican Republic,0.0242113221556839,2024,6
15-24,Female,Dominican Republic,0.207628210101637,2024,6
25+,Female,Dominican Republic,0.0728789849733113,2024,6
15-24,Total,Dominican Republic,0.1627068605060029,2024,5
25+,Total,Dominican Republic,0.0329406547302695,2024,5
15-24,Male,Dominican Republic,0.1072840257107936,2024,5
25+,Male,Dominican Republic,0.0168833263293051,2024,5
15-24,Female,Dominican Republic,0.2421904053551506,2024,5
25+,Female,Dominican Republic,0.0540041619117943,2024,5
15-24,Total,Dominican Republic,0.116965381127647,2024,4
25+,Total,Dominican Republic,0.0358949726202126,2024,4
15-24,Male,Dominican Republic,0.0823524219353415,2024,4
25+,Male,Dominican Republic,0.0104622296273047,2024,4
15-24,Female,Dominican Republic,0.1698244195059481,2024,4
25+,Female,Dominican Republic,0.0672622448716958,2024,4
15-24,Total,Dominican Republic,0.124721516404326,2024,3
25+,Total,Dominican Republic,0.0463452230014322,2024,3
15-24,Male,Dominican Republic,0.1269496960853926,2024,3
25+,Male,Dominican Republic,0.0241949492461137,2024,3
15-24,Female,Dominican Republic,0.1221332994963731,2024,3
25+,Female,Dominican Republic,0.0745020342186337,2024,3
15-24,Total,Dominican Republic,0.1153453463300133,2024,2
25+,Total,Dominican Republic,0.0349701617147167,2024,2
15-24,Male,Dominican Republic,0.1123451253824399,2024,2
25+,Male,Dominican Republic,0.0191007506294945,2024,2
15-24,Female,Dominican Republic,0.1203523213499013,2024,2
25+,Female,Dominican Republic,0.0570786459122226,2024,2
15-24,Total,Dominican Republic,0.1080751697593158,2024,1
25+,Total,Dominican Republic,0.0471868867673121,2024,1
15-24,Male,Dominican Republic,0.0985814052190912,2024,1
25+,Male,Dominican Republic,0.0182647402187609,2024,1
15-24,Female,Dominican Republic,0.1223036602130092,2024,1
25+,Female,Dominican Republic,0.0830132612825723,2024,1
15-24,Total,Dominican Republic,0.1160067874090499,2023,12
25+,Total,Dominican Republic,0.030435001834864,2023,12
15-24,Male,Dominican Republic,0.098525721306089,2023,12
25+,Male,Dominican Republic,0.0130278630366325,2023,12
15-24,Female,Dominican Republic,0.1406126942527657,2023,12
25+,Female,Dominican Republic,0.0532510958896952,2023,12
15-24,Total,Dominican Republic,0.1006820524154108,2023,11
25+,Total,Dominican Republic,0.0376389144310403,2023,11
15-24,Male,Dominican Republic,0.0817374245977951,2023,11
25+,Male,Dominican Republic,0.0216076690401194,2023,11
15-24,Female,Dominican Republic,0.1303314343445682,2023,11
25+,Female,Dominican Republic,0.0596706548073323,2023,11
15-24,Total,Dominican Republic,0.1149204513133952,2023,10
25+,Total,Dominican Republic,0.0534894257039565,2023,10
15-24,Male,Dominican Republic,0.0760254398744816,2023,10
25+,Male,Dominican Republic,0.0275399643572434,2023,10
15-24,Female,Dominican Republic,0.1719776638658423,2023,10
25+,Female,Dominican Republic,0.0852371770189844,2023,10
15-24,Total,Dominican Republic,0.135038926584304,2023,9
25+,Total,Dominican Republic,0.0443734498317227,2023,9
15-24,Male,Dominican Republic,0.1005529392310497,2023,9
25+,Male,Dominican Republic,0.0224376605341594,2023,9
15-24,Female,Dominican Republic,0.1828459451311425,2023,9
25+,Female,Dominican Republic,0.0727933233511705,2023,9
15-24,Total,Dominican Republic,0.0994581580216428,2023,8
25+,Total,Dominican Republic,0.0441507385879346,2023,8
15-24,Male,Dominican Republic,0.0958275158934716,2023,8
25+,Male,Dominican Republic,0.0223323810782509,2023,8
15-24,Female,Dominican Republic,0.1051788036609416,2023,8
25+,Female,Dominican Republic,0.0730577985195449,2023,8
15-24,Total,Dominican Republic,0.1255651522443686,2023,7
25+,Total,Dominican Republic,0.0469240534659562,2023,7
15-24,Male,Dominican Republic,0.1026806913994908,2023,7
25+,Male,Dominican Republic,0.0190769314206687,2023,7
15-24,Female,Dominican Republic,0.1573808302707971,2023,7
25+,Female,Dominican Republic,0.0811497085317855,2023,7
15-24,Total,Dominican Republic,0.1371800567081832,2023,6
25+,Total,Dominican Republic,0.0505793657033721,2023,6
15-24,Male,Dominican Republic,0.1077623913488562,2023,6
25+,Male,Dominican Republic,0.0278212259367537,2023,6
15-24,Female,Dominican Republic,0.1793931867045925,2023,6
25+,Female,Dominican Republic,0.0796683924985675,2023,6
15-24,Total,Dominican Republic,0.1390380587439531,2023,5
25+,Total,Dominican Republic,0.0394051263729011,2023,5
15-24,Male,Dominican Republic,0.1097289253037691,2023,5
25+,Male,Dominican Republic,0.0225395908484762,2023,5
15-24,Female,Dominican Republic,0.1827766215155754,2023,5
25+,Female,Dominican Republic,0.0619668026960341,2023,5
15-24,Total,Dominican Republic,0.1045026089675039,2023,4
25+,Total,Dominican Republic,0.0478562278815778,2023,4
15-24,Male,Dominican Republic,0.0971301824293294,2023,4
25+,Male,Dominican Republic,0.01894169824466,2023,4
15-24,Female,Dominican Republic,0.1173151334585763,2023,4
25+,Female,Dominican Republic,0.0855719843668005,2023,4
15-24,Total,Dominican Republic,0.1196216939667546,2023,3
25+,Total,Dominican Republic,0.0494102756811338,2023,3
15-24,Male,Dominican Republic,0.0930892412935323,2023,3
25+,Male,Dominican Republic,0.0330858976234581,2023,3
15-24,Female,Dominican Republic,0.1577276294231407,2023,3
25+,Female,Dominican Republic,0.0709502401816428,2023,3
15-24,Total,Dominican Republic,0.1115459088356163,2023,2
25+,Total,Dominican Republic,0.0387124768751714,2023,2
15-24,Male,Dominican Republic,0.0851050914333409,2023,2
25+,Male,Dominican Republic,0.0222995014037177,2023,2
15-24,Female,Dominican Republic,0.1518554752052458,2023,2
25+,Female,Dominican Republic,0.0607246654442954,2023,2
15-24,Total,Dominican Republic,0.1269346161473359,2023,1
25+,Total,Dominican Republic,0.0443944561694429,2023,1
15-24,Male,Dominican Republic,0.1000733429898198,2023,1
25+,Male,Dominican Republic,0.0228130623802809,2023,1
15-24,Female,Dominican Republic,0.1719422317916839,2023,1
25+,Female,Dominican Republic,0.0719715037012674,2023,1
15-24,Total,Dominican Republic,0.117582895443271,2022,12
25+,Total,Dominican Republic,0.0352548677997967,2022,12
15-24,Male,Dominican Republic,0.1001787728389003,2022,12
25+,Male,Dominican Republic,0.0198426074193237,2022,12
15-24,Female,Dominican Republic,0.142533247805896,2022,12
25+,Female,Dominican Republic,0.0554541158680654,2022,12
15-24,Total,Dominican Republic,0.0921473213664553,2022,11
25+,Total,Dominican Republic,0.0364883671368696,2022,11
15-24,Male,Dominican Republic,0.0792740551208943,2022,11
25+,Male,Dominican Republic,0.0199332774472319,2022,11
15-24,Female,Dominican Republic,0.1106922898819171,2022,11
25+,Female,Dominican Republic,0.057527388710189,2022,11
15-24,Total,Dominican Republic,0.1248992280933585,2022,10
25+,Total,Dominican Republic,0.0401951145549489,2022,10
15-24,Male,Dominican Republic,0.0816888009437193,2022,10
25+,Male,Dominican Republic,0.0140522316038386,2022,10
15-24,Female,Dominican Republic,0.2044017671481282,2022,10
25+,Female,Dominican Republic,0.0754550059814712,2022,10
15-24,Total,Dominican Republic,0.1269264270367574,2022,9
25+,Total,Dominican Republic,0.0372775161518803,2022,9
15-24,Male,Dominican Republic,0.1144672555296156,2022,9
25+,Male,Dominican Republic,0.0143812780600125,2022,9
15-24,Female,Dominican Republic,0.1448384113542997,2022,9
25+,Female,Dominican Republic,0.0670653348032828,2022,9
15-24,Total,Dominican Republic,0.1005757180999956,2022,8
25+,Total,Dominican Republic,0.0425639125160629,2022,8
15-24,Male,Dominican Republic,0.0790067468439664,2022,8
25+,Male,Dominican Republic,0.0161399324190021,2022,8
15-24,Female,Dominican Republic,0.1334166197049218,2022,8
25+,Female,Dominican Republic,0.0801105221377789,2022,8
15-24,Total,Dominican Republic,0.1124177940036508,2022,7
25+,Total,Dominican Republic,0.0361542445179714,2022,7
15-24,Male,Dominican Republic,0.0769608092209919,2022,7
25+,Male,Dominican Republic,0.0191365734635754,2022,7
15-24,Female,Dominican Republic,0.1753899443977814,2022,7
25+,Female,Dominican Republic,0.0596346284779238,2022,7
15-24,Total,Dominican Republic,0.1414045746320214,2022,6
25+,Total,Dominican Republic,0.0309489494224408,2022,6
15-24,Male,Dominican Republic,0.1233351141621269,2022,6
25+,Male,Dominican Republic,0.0106885310188293,2022,6
15-24,Female,Dominican Republic,0.1664055208788198,2022,6
25+,Female,Dominican Republic,0.0578725144585088,2022,6
15-24,Total,Dominican Republic,0.1192860930441728,2022,5
25+,Total,Dominican Republic,0.0384410092580647,2022,5
15-24,Male,Dominican Republic,0.0690127856840216,2022,5
25+,Male,Dominican Republic,0.0238234977373667,2022,5
15-24,Female,Dominican Republic,0.1923791515407066,2022,5
25+,Female,Dominican Republic,0.0577585635346485,2022,5
15-24,Total,Dominican Republic,0.1368508736964963,2022,4
25+,Total,Dominican Republic,0.0462674397989747,2022,4
15-24,Male,Dominican Republic,0.0991230067299898,2022,4
25+,Male,Dominican Republic,0.0201705854276049,2022,4
15-24,Female,Dominican Republic,0.2085511149263753,2022,4
25+,Female,Dominican Republic,0.0815602677644274,2022,4
15-24,Total,Dominican Republic,0.1824713438142286,2022,3
