Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate,latitude,longitude
Croatia,Total,15-24,Youth,Europe,2019,0.2150848490348341,45.1,15.2
Croatia,Total,25+,Adults,Europe,2019,0.0736222565046605,45.1,15.2
Croatia,Female,15-24,Youth,Europe,2019,0.2566083721171422,45.1,15.2
Cuba,Male,15-24,Youth,North America,2019,0.0422883959708051,21.521757,-77.781167
Cuba,Male,25+,Adults,North America,2019,0.0117971920090229,21.521757,-77.781167
Cuba,Female,15-24,Youth,North America,2019,0.0326561831546469,21.521757,-77.781167
Cuba,Female,25+,Adults,North America,2019,0.0130935867352891,21.521757,-77.781167
Cyprus,Total,25+,Adults,Europe,2019,0.0811802377587928,35.126413,33.429859
Cyprus,Total,15-24,Youth,Europe,2019,0.2182739800614491,35.126413,33.429859
Cyprus,Male,15-24,Youth,Europe,2019,0.2452000985259992,35.126413,33.429859
Cyprus,Female,15-24,Youth,Europe,2019,0.1892088102985597,35.126413,33.429859
Cyprus,Female,25+,Adults,Europe,2019,0.0960239573745413,35.126413,33.429859
Cyprus,Male,25+,Adults,Europe,2019,0.0682551823379182,35.126413,33.429859
Czechia,Total,15-24,Youth,Europe,2019,0.0724814291455462,,
Czechia,Male,25+,Adults,Europe,2019,0.0191088582651645,,
Czechia,Male,15-24,Youth,Europe,2019,0.0690719110154659,,
Czechia,Female,25+,Adults,Europe,2019,0.0279373063510377,,
Czechia,Female,15-24,Youth,Europe,2019,0.0775892243670352,,
Czechia,Total,25+,Adults,Europe,2019,0.0230498982330139,,
Democratic Republic of Congo,Total,25+,Adults,Africa,2019,0.0738880174235451,,
Democratic Republic of Congo,Female,15-24,Youth,Africa,2019,0.086741771134475,,
Democratic Republic of Congo,Male,25+,Adults,Africa,2019,0.0567043053268859,,
Democratic Republic of Congo,Male,15-24,Youth,Africa,2019,0.143251617252421,,
Democratic Republic of Congo,Female,25+,Adults,Africa,2019,0.0373232041692054,,
Democratic Republic of Congo,Total,15-24,Youth,Africa,2019,0.0738880174235451,,
Denmark,Total,25+,Adults,Europe,2019,0.0534633185112203,56.26392,9.501785
Denmark,Female,15-24,Youth,Europe,2019,0.1256206489751999,56.26392,9.501785
Denmark,Female,25+,Adults,Europe,2019,0.057313610848231,56.26392,9.501785
Denmark,Male,15-24,Youth,Europe,2019,0.1338527554869907,56.26392,9.501785
Denmark,Total,15-24,Youth,Europe,2019,0.1299246794664039,56.26392,9.501785
Denmark,Male,25+,Adults,Europe,2019,0.049976016697564,56.26392,9.501785
Djibouti,Female,15-24,Youth,Africa,2019,1.0,11.825138,42.590275
Djibouti,Female,25+,Adults,Africa,2019,0.3557177489401973,11.825138,42.590275
Djibouti,Male,15-24,Youth,Africa,2019,0.9677586631577584,11.825138,42.590275
Djibouti,Male,25+,Adults,Africa,2019,0.205867482531081,11.825138,42.590275
Djibouti,Total,25+,Adults,Africa,2019,0.547705165268721,11.825138,42.590275
Djibouti,Total,15-24,Youth,Africa,2019,0.547705165268721,11.825138,42.590275
Dominican Republic,Total,25+,Adults,North America,2019,0.0565617019069966,18.735693,-70.162651
Dominican Republic,Total,15-24,Youth,North America,2019,0.2069564541011447,18.735693,-70.162651
Dominican Republic,Male,25+,Adults,North America,2019,0.0294929800225572,18.735693,-70.162651
Dominican Republic,Female,25+,Adults,North America,2019,0.0899568300556153,18.735693,-70.162651
Dominican Republic,Female,15-24,Youth,North America,2019,0.2936074776047811,18.735693,-70.162651
Dominican Republic,Male,15-24,Youth,North America,2019,0.1493317085186097,18.735693,-70.162651
East Timor,Male,15-24,Youth,Asia,2019,0.0753075696488066,,
East Timor,Male,25+,Adults,Asia,2019,0.0173198335429171,,
East Timor,Total,25+,Adults,Asia,2019,0.0562440851990614,,
East Timor,Total,15-24,Youth,Asia,2019,0.0562440851990614,,
East Timor,Female,25+,Adults,Asia,2019,0.0321635531586657,,
East Timor,Female,15-24,Youth,Asia,2019,0.1315581368214994,,
Ecuador,Male,15-24,Youth,South America,2019,0.0884789400676718,-1.831239,-78.183406
Ecuador,Total,25+,Adults,South America,2019,0.0364286918080817,-1.831239,-78.183406
Ecuador,Total,15-24,Youth,South America,2019,0.1130196922358919,-1.831239,-78.183406
Ecuador,Female,15-24,Youth,South America,2019,0.1512374087662211,-1.831239,-78.183406
Ecuador,Male,25+,Adults,South America,2019,0.0320857694750897,-1.831239,-78.183406
Ecuador,Female,25+,Adults,South America,2019,0.0424309993906944,-1.831239,-78.183406
Egypt,Total,25+,Adults,Africa,2019,0.0690719110154659,26.820553,30.802498
Egypt,Total,15-24,Youth,Africa,2019,0.2491670663883739,26.820553,30.802498
Egypt,Female,15-24,Youth,Africa,2019,0.6738400508186734,26.820553,30.802498
Egypt,Female,25+,Adults,Africa,2019,0.2066712472613661,26.820553,30.802498
Egypt,Male,15-24,Youth,Africa,2019,0.1672738115301346,26.820553,30.802498
Egypt,Male,25+,Adults,Africa,2019,0.0443237356910432,26.820553,30.802498
El Salvador,Total,15-24,Youth,North America,2019,0.1285505010565617,13.794185,-88.89653
El Salvador,Total,25+,Adults,North America,2019,0.0364675836498697,13.794185,-88.89653
El Salvador,Female,15-24,Youth,North America,2019,0.1654977507551499,13.794185,-88.89653
El Salvador,Male,25+,Adults,North America,2019,0.0359490257593632,13.794185,-88.89653
El Salvador,Male,15-24,Youth,North America,2019,0.1032837678416324,13.794185,-88.89653
El Salvador,Female,25+,Adults,North America,2019,0.034224820773429,13.794185,-88.89653
Equatorial Guinea,Male,15-24,Youth,Africa,2019,0.1950425865667578,1.650801,10.267895
Equatorial Guinea,Male,25+,Adults,Africa,2019,0.0845379000998224,1.650801,10.267895
Equatorial Guinea,Female,25+,Adults,Africa,2019,0.1020910846934674,1.650801,10.267895
Equatorial Guinea,Female,15-24,Youth,Africa,2019,0.2255467544758028,1.650801,10.267895
Eritrea,Female,25+,Adults,Africa,2019,0.0581173755785161,15.179384,39.782334
Eritrea,Male,15-24,Youth,Africa,2019,0.1182182350882196,15.179384,39.782334
Eritrea,Male,25+,Adults,Africa,2019,0.0436885022751727,15.179384,39.782334
Eritrea,Female,15-24,Youth,Africa,2019,0.1474260082709983,15.179384,39.782334
Estonia,Male,25+,Adults,Europe,2019,0.0449719330541763,58.595272,25.013607
Estonia,Female,25+,Adults,Europe,2019,0.0548763887628505,58.595272,25.013607
Estonia,Female,15-24,Youth,Europe,2019,0.1516392911313636,58.595272,25.013607
Estonia,Total,15-24,Youth,Europe,2019,0.1506540311394013,58.595272,25.013607
Estonia,Total,25+,Adults,Europe,2019,0.0503778990627066,58.595272,25.013607
Estonia,Male,15-24,Youth,Europe,2019,0.134876907320741,58.595272,25.013607
Eswatini,Total,15-24,Youth,Africa,2019,0.383125694111343,,
Eswatini,Total,25+,Adults,Africa,2019,0.383125694111343,,
Eswatini,Female,15-24,Youth,Africa,2019,0.6456045736805943,,
Eswatini,Male,15-24,Youth,Africa,2019,0.5917004809624434,,
Eswatini,Male,25+,Adults,Africa,2019,0.2213593995099628,,
Eswatini,Female,25+,Adults,Africa,2019,0.254158186084499,,
Ethiopia,Female,15-24,Youth,Africa,2019,0.0785355925172096,9.145,40.489673
Ethiopia,Male,25+,Adults,Africa,2019,0.0180458145896262,9.145,40.489673
Ethiopia,Male,15-24,Youth,Africa,2019,0.0424569272852198,9.145,40.489673
Ethiopia,Female,25+,Adults,Africa,2019,0.035339720238018,9.145,40.489673
Ethiopia,Total,25+,Adults,Africa,2019,0.0414975951877827,9.145,40.489673
Ethiopia,Total,15-24,Youth,Africa,2019,0.0414975951877827,9.145,40.489673
Fiji,Total,15-24,Youth,Oceania,2019,0.1042755098072261,-16.578193,179.414413
Fiji,Total,25+,Adults,Oceania,2019,0.1042755098072261,-16.578193,179.414413
Fiji,Female,15-24,Youth,Oceania,2019,0.2916239936735937,-16.578193,179.414413
Fiji,Female,25+,Adults,Oceania,2019,0.0305430597508329,-16.578193,179.414413
Fiji,Male,15-24,Youth,Oceania,2019,0.1551654847868079,-16.578193,179.414413
Fiji,Male,25+,Adults,Oceania,2019,0.0278854505619871,-16.578193,179.414413
Finland,Female,15-24,Youth,Europe,2019,0.2012912091473612,61.92411,25.748151
Finland,Male,15-24,Youth,Europe,2019,0.239405214099589,61.92411,25.748151
Finland,Male,25+,Adults,Europe,2019,0.0726888523017488,61.92411,25.748151
Finland,Total,25+,Adults,Europe,2019,0.0683329660214942,61.92411,25.748151
Finland,Total,15-24,Youth,Europe,2019,0.2225261547636024,61.92411,25.748151
Finland,Female,25+,Adults,Europe,2019,0.062693648962236,61.92411,25.748151
France,Total,15-24,Youth,Europe,2019,0.2605105202432037,46.227638,2.213749
France,Total,25+,Adults,Europe,2019,0.0942867884413446,46.227638,2.213749
France,Female,25+,Adults,Europe,2019,0.0952979763278323,46.227638,2.213749
France,Female,15-24,Youth,Europe,2019,0.2441240909031982,46.227638,2.213749
France,Male,15-24,Youth,Europe,2019,0.2706872188443938,46.227638,2.213749
France,Male,25+,Adults,Europe,2019,0.0921347731957426,46.227638,2.213749
French Polynesia,Female,15-24,Youth,Oceania,2019,0.528488274109701,-17.679742,-149.406843
French Polynesia,Female,25+,Adults,Oceania,2019,0.1053968912454464,-17.679742,-149.406843
French Polynesia,Male,15-24,Youth,Oceania,2019,0.4266953602032747,-17.679742,-149.406843
French Polynesia,Male,25+,Adults,Oceania,2019,0.0926792589807744,-17.679742,-149.406843
Gabon,Male,25+,Adults,Africa,2019,0.1664181910107989,-0.803689,11.609444
Gabon,Male,15-24,Youth,Africa,2019,0.4106330295448358,-0.803689,11.609444
Gabon,Female,25+,Adults,Africa,2019,0.3539546521124752,-0.803689,11.609444
Gabon,Female,15-24,Youth,Africa,2019,0.553573512062953,-0.803689,11.609444
Gambia,Male,25+,Adults,Africa,2019,0.0513501951074063,13.443182,-15.310139
Gambia,Total,25+,Adults,Africa,2019,0.0602585875347325,13.443182,-15.310139
Gambia,Total,15-24,Youth,Africa,2019,0.0602585875347325,13.443182,-15.310139
Gambia,Female,15-24,Youth,Africa,2019,0.0800523743469411,13.443182,-15.310139
Gambia,Female,25+,Adults,Africa,2019,0.0253445168985052,13.443182,-15.310139
Gambia,Male,15-24,Youth,Africa,2019,0.1024670391640846,13.443182,-15.310139
Georgia,Total,25+,Adults,Asia,2019,0.1280449071133178,42.315407,43.356892
Georgia,Total,15-24,Youth,Asia,2019,0.3930539170566654,42.315407,43.356892
Georgia,Female,25+,Adults,Asia,2019,0.1098953809455903,42.315407,43.356892
Georgia,Female,15-24,Youth,Asia,2019,0.4190984871073544,42.315407,43.356892
Georgia,Male,15-24,Youth,Asia,2019,0.3704966488196326,42.315407,43.356892
Georgia,Male,25+,Adults,Asia,2019,0.1419163306843668,42.315407,43.356892
Germany,Female,15-24,Youth,Europe,2019,0.0613324344996564,51.165691,10.451526
Germany,Male,25+,Adults,Europe,2019,0.0402660201978298,51.165691,10.451526
Germany,Male,15-24,Youth,Europe,2019,0.0850434940430662,51.165691,10.451526
Germany,Total,15-24,Youth,Europe,2019,0.0756187043831105,51.165691,10.451526
Germany,Total,25+,Adults,Europe,2019,0.0367009347005976,51.165691,10.451526
Germany,Female,25+,Adults,Europe,2019,0.0321635531586657,51.165691,10.451526
Ghana,Total,15-24,Youth,Africa,2019,0.0504081482729861,7.946527,-1.023194
Ghana,Total,25+,Adults,Africa,2019,0.0504081482729861,7.946527,-1.023194
Ghana,Female,15-24,Youth,Africa,2019,0.0763835772716076,7.946527,-1.023194
Ghana,Male,15-24,Youth,Africa,2019,0.080324617239457,7.946527,-1.023194
Ghana,Male,25+,Adults,Africa,2019,0.0296744752842345,7.946527,-1.023194
Ghana,Female,25+,Adults,Africa,2019,0.0346785589276222,7.946527,-1.023194
Greece,Male,25+,Adults,Europe,2019,0.1635142668239625,39.074208,21.824312
Greece,Total,25+,Adults,Europe,2019,0.2084473080363509,39.074208,21.824312
Greece,Total,15-24,Youth,Europe,2019,0.4518972736818907,39.074208,21.824312
Greece,Male,15-24,Youth,Europe,2019,0.4219116636633523,39.074208,21.824312
Greece,Female,15-24,Youth,Europe,2019,0.48354226895005,39.074208,21.824312
Greece,Female,25+,Adults,Europe,2019,0.2625199320689164,39.074208,21.824312
Guam,Male,25+,Adults,Oceania,2019,0.0571580434810791,13.444304,144.793731
Guam,Female,25+,Adults,Oceania,2019,0.0438959254313753,13.444304,144.793731
Guam,Female,15-24,Youth,Oceania,2019,0.1690628362523821,13.444304,144.793731
Guam,Male,15-24,Youth,Oceania,2019,0.1632679518259719,13.444304,144.793731
Guatemala,Female,25+,Adults,North America,2019,0.0251630216368279,15.783471,-90.230759
Guatemala,Male,15-24,Youth,North America,2019,0.0510649882676277,15.783471,-90.230759
Guatemala,Male,25+,Adults,North America,2019,0.0123157498995294,15.783471,-90.230759
Guatemala,Female,15-24,Youth,North America,2019,0.0718073038878877,15.783471,-90.230759
Guatemala,Total,15-24,Youth,North America,2019,0.0588044647834372,15.783471,-90.230759
Guatemala,Total,25+,Adults,North America,2019,0.0168920232832492,15.783471,-90.230759
Guinea,Total,15-24,Youth,Africa,2019,0.0920569895121666,9.945587,-9.696645
Guinea,Total,25+,Adults,Africa,2019,0.0600878955624408,9.945587,-9.696645
Guinea,Female,15-24,Youth,Africa,2019,0.1016762383810622,9.945587,-9.696645
Guinea,Female,25+,Adults,Africa,2019,0.0552264153389424,9.945587,-9.696645
Guinea,Male,15-24,Youth,Africa,2019,0.0789504388296148,9.945587,-9.696645
Guinea,Male,25+,Adults,Africa,2019,0.061462073972283,9.945587,-9.696645
Guinea-Bissau,Male,25+,Adults,Africa,2019,0.0453867793665815,11.803749,-15.180413
Guinea-Bissau,Male,15-24,Youth,Africa,2019,0.0511427719512037,11.803749,-15.180413
Guinea-Bissau,Total,15-24,Youth,Africa,2019,0.026005678208901,11.803749,-15.180413
Guinea-Bissau,Female,15-24,Youth,Africa,2019,0.0539040927181508,11.803749,-15.180413
Guinea-Bissau,Total,25+,Adults,Africa,2019,0.0323580123676056,11.803749,-15.180413
Guinea-Bissau,Female,25+,Adults,Africa,2019,0.0300633937021144,11.803749,-15.180413
Guyana,Male,25+,Adults,South America,2019,0.1200202237577297,4.860416,-58.93018
Guyana,Total,15-24,Youth,South America,2019,0.3454762306026939,4.860416,-58.93018
Guyana,Female,15-24,Youth,South America,2019,0.4313364533233079,4.860416,-58.93018
Guyana,Female,25+,Adults,South America,2019,0.1206554571736002,4.860416,-58.93018
Guyana,Male,15-24,Youth,South America,2019,0.2937371170774077,4.860416,-58.93018
Guyana,Total,25+,Adults,South America,2019,0.1190349637657674,4.860416,-58.93018
Haiti,Female,15-24,Youth,North America,2019,0.580810765261807,18.971187,-72.285215
Haiti,Female,25+,Adults,North America,2019,0.1589768852820306,18.971187,-72.285215
Haiti,Male,15-24,Youth,North America,2019,0.3583494302345179,18.971187,-72.285215
Haiti,Male,25+,Adults,North America,2019,0.103452299156047,18.971187,-72.285215
Honduras,Total,15-24,Youth,North America,2019,0.1412292414794456,15.199999,-86.241905
Honduras,Female,15-24,Youth,North America,2019,0.210249296705861,15.199999,-86.241905
Honduras,Female,25+,Adults,North America,2019,0.066647652877348,15.199999,-86.241905
Honduras,Male,15-24,Youth,North America,2019,0.0985519270907605,15.199999,-86.241905
Honduras,Male,25+,Adults,North America,2019,0.0384640315283197,15.199999,-86.241905
Honduras,Total,25+,Adults,North America,2019,0.0506760698497478,15.199999,-86.241905
Hong Kong,Female,15-24,Youth,Asia,2019,0.0844860443107717,22.396428,114.109497
Hong Kong,Female,25+,Adults,Asia,2019,0.0252019134786159,22.396428,114.109497
Hong Kong,Male,15-24,Youth,Asia,2019,0.13579734757639,22.396428,114.109497
Hong Kong,Male,25+,Adults,Asia,2019,0.0387622023153609,22.396428,114.109497
Hong Kong,Total,25+,Adults,Asia,2019,0.0320598415805644,22.396428,114.109497
Hong Kong,Total,15-24,Youth,Asia,2019,0.1102583714689448,22.396428,114.109497
Hungary,Male,15-24,Youth,Europe,2019,0.1540376213749562,47.162494,19.503304
Hungary,Total,15-24,Youth,Europe,2019,0.1473741524819477,47.162494,19.503304
Hungary,Total,25+,Adults,Europe,2019,0.0361175570737778,47.162494,19.503304
Hungary,Female,25+,Adults,Europe,2019,0.0386195988954716,47.162494,19.503304
Hungary,Female,15-24,Youth,Europe,2019,0.1368992830937163,47.162494,19.503304
Hungary,Male,25+,Adults,Europe,2019,0.0339136860391251,47.162494,19.503304
Iceland,Male,15-24,Youth,Europe,2019,0.1479316022142421,64.963051,-19.020835
Iceland,Male,25+,Adults,Europe,2019,0.0310486536940767,64.963051,-19.020835
Iceland,Female,25+,Adults,Europe,2019,0.0328506423635868,64.963051,-19.020835
Iceland,Total,15-24,Youth,Europe,2019,0.1128381969742147,64.963051,-19.020835
Iceland,Total,25+,Adults,Europe,2019,0.0329024981526375,64.963051,-19.020835
Iceland,Female,15-24,Youth,Europe,2019,0.0707053683705614,64.963051,-19.020835
India,Total,15-24,Youth,Asia,2019,0.2936722973410944,20.593684,78.96288
India,Total,25+,Adults,Asia,2019,0.0482129198698419,20.593684,78.96288
India,Female,15-24,Youth,Asia,2019,0.2994542178202419,20.593684,78.96288
India,Female,25+,Adults,Asia,2019,0.0473702632977689,20.593684,78.96288
India,Male,15-24,Youth,Asia,2019,0.2948131247002087,20.593684,78.96288
India,Male,25+,Adults,Asia,2019,0.0490426124946523,20.593684,78.96288
Indonesia,Total,25+,Adults,Asia,2019,0.0223368811335675,-0.789275,113.921327
Indonesia,Male,25+,Adults,Asia,2019,0.0247352113771601,-0.789275,113.921327
Indonesia,Male,15-24,Youth,Asia,2019,0.1784616980178124,-0.789275,113.921327
Indonesia,Female,15-24,Youth,Asia,2019,0.1716296978103893,-0.789275,113.921327
Indonesia,Female,25+,Adults,Asia,2019,0.0186421561637087,-0.789275,113.921327
Indonesia,Total,15-24,Youth,Asia,2019,0.175557773830976,-0.789275,113.921327
Iran,Female,15-24,Youth,Asia,2019,0.4952357493809716,32.427908,53.688046
Iran,Total,25+,Adults,Asia,2019,0.1162995708933456,32.427908,53.688046
Iran,Male,25+,Adults,Asia,2019,0.0979426215694154,32.427908,53.688046
Iran,Female,25+,Adults,Asia,2019,0.1924886889560133,32.427908,53.688046
Iran,Total,15-24,Youth,Asia,2019,0.3375552588252071,32.427908,53.688046
Iran,Male,15-24,Youth,Asia,2019,0.2930500278724866,32.427908,53.688046
Iraq,Total,15-24,Youth,Asia,2019,0.3366693890955918,33.223191,43.679291
Iraq,Total,25+,Adults,Asia,2019,0.3366693890955918,33.223191,43.679291
Iraq,Female,15-24,Youth,Asia,2019,0.7822445778290574,33.223191,43.679291
Iraq,Female,25+,Adults,Asia,2019,0.2870866121316618,33.223191,43.679291
Iraq,Male,15-24,Youth,Asia,2019,0.3299972775710749,33.223191,43.679291
Iraq,Male,25+,Adults,Asia,2019,0.0986167468270739,33.223191,43.679291
Ireland,Female,25+,Adults,Europe,2019,0.0493926390707442,53.41291,-8.24389
Ireland,Total,25+,Adults,Europe,2019,0.0505075385353332,53.41291,-8.24389
Ireland,Total,15-24,Youth,Europe,2019,0.161038152896794,53.41291,-8.24389
Ireland,Female,15-24,Youth,Europe,2019,0.1371585620389696,53.41291,-8.24389
Ireland,Male,25+,Adults,Europe,2019,0.0514279787909822,53.41291,-8.24389
Ireland,Male,15-24,Youth,Europe,2019,0.1832065027159469,53.41291,-8.24389
Israel,Total,25+,Adults,Asia,2019,0.0413549917678934,31.046051,34.851612
Israel,Total,15-24,Youth,Asia,2019,0.084589755888873,31.046051,34.851612
Israel,Female,15-24,Youth,Asia,2019,0.091849566355964,31.046051,34.851612
Israel,Female,25+,Adults,Asia,2019,0.0412642441370548,31.046051,34.851612
Israel,Male,15-24,Youth,Asia,2019,0.0767595317422248,31.046051,34.851612
Israel,Male,25+,Adults,Asia,2019,0.0410827488753775,31.046051,34.851612
Italy,Male,25+,Adults,Europe,2019,0.1016632744337996,41.87194,12.56738
Italy,Male,15-24,Youth,Europe,2019,0.3594772936463695,41.87194,12.56738
Italy,Female,25+,Adults,Europe,2019,0.1280708350078431,41.87194,12.56738
Italy,Female,15-24,Youth,Europe,2019,0.4042936593333939,41.87194,12.56738
Italy,Total,15-24,Youth,Europe,2019,0.377510144288733,41.87194,12.56738
Italy,Total,25+,Adults,Europe,2019,0.1129289446050533,41.87194,12.56738
Jamaica,Total,25+,Adults,North America,2019,0.0418605857111373,18.109581,-77.297508
