Country,Sex,Age,age_categories,Continent,Year,UnemploymentRate
Oman,Total,25+,Adults,Asia,2024,0.06373434795887203
Oman,Total,15-24,Youth,Asia,2024,0.06373434795887203
Oman,Female,25+,Adults,Asia,2024,0.053725949302657026
Oman,Male,15-24,Youth,Asia,2024,0.06604397841799858
Oman,Male,25+,Adults,Asia,2024,0.0024686959177440703
Pakistan,Total,15-24,Youth,Asia,2024,0.09292816179714276
Pakistan,Female,15-24,Youth,Asia,2024,0.1375598086124402
Pakistan,Male,15-24,Youth,Asia,2024,0.127023312633615
Pakistan,Male,25+,Adults,Asia,2024,0.04437290033594625
Pakistan,Total,25+,Adults,Asia,2024,0.09292816179714276
Pakistan,Female,25+,Adults,Asia,2024,0.08444467067087448
Palestine,Total,15-24,Youth,Asia,2024,0.5104409153121349
Palestine,Total,25+,Adults,Asia,2024,0.27309276980329794
Palestine,Female,15-24,Youth,Asia,2024,0.8200627495560279
Palestine,Male,15-24,Youth,Asia,2024,0.44370129062178276
Palestine,Male,25+,Adults,Asia,2024,0.22073492483627016
Palestine,Female,25+,Adults,Asia,2024,0.4556237062676055
Panama,Total,25+,Adults,North America,2024,0.13782491771013608
Panama,Total,15-24,Youth,North America,2024,0.13782491771013608
Panama,Male,25+,Adults,North America,2024,0.057403542705894324
Panama,Female,25+,Adults,North America,2024,0.08743510129288405
Panama,Female,15-24,Youth,North America,2024,0.29278224574977096
Panama,Male,15-24,Youth,North America,2024,0.19296548915809836
Papua New Guinea,Male,15-24,Youth,Oceania,2024,0.07478621602361805
Papua New Guinea,Female,15-24,Youth,Oceania,2024,0.044054769418711184
Papua New Guinea,Female,25+,Adults,Oceania,2024,0.010791000712613255
Papua New Guinea,Total,15-24,Youth,Oceania,2024,0.03915343242050969
Papua New Guinea,Total,25+,Adults,Oceania,2024,0.03915343242050969
Papua New Guinea,Male,25+,Adults,Oceania,2024,0.04027537412195867
Paraguay,Total,15-24,Youth,South America,2024,0.09919321999389188
Paraguay,Total,25+,Adults,South America,2024,0.09919321999389188
Paraguay,Female,15-24,Youth,South America,2024,0.1968212358749873
Paraguay,Female,25+,Adults,South America,2024,0.06927618853710679
Paraguay,Male,15-24,Youth,South America,2024,0.13761070955919782
Paraguay,Male,25+,Adults,South America,2024,0.03962638705079914
Peru,Total,15-24,Youth,South America,2024,0.058440649496080625
Peru,Male,25+,Adults,South America,2024,0.023503512165326278
Peru,Total,25+,Adults,South America,2024,0.058440649496080625
Peru,Female,25+,Adults,South America,2024,0.04182785299806576
Peru,Male,15-24,Youth,South America,2024,0.09574468085106383
Peru,Female,15-24,Youth,South America,2024,0.10208184872238625
Philippines,Female,25+,Adults,Asia,2024,0.01920238216430826
Philippines,Female,15-24,Youth,Asia,2024,0.10250178153313652
Philippines,Total,25+,Adults,Asia,2024,0.04419262614951305
Philippines,Total,15-24,Youth,Asia,2024,0.04419262614951305
Philippines,Male,15-24,Youth,Asia,2024,0.07142675353761581
Philippines,Male,25+,Adults,Asia,2024,0.016453731039397335
Poland,Male,25+,Adults,Europe,2024,0.024903288201160542
Poland,Male,15-24,Youth,Europe,2024,0.13250788964674745
Poland,Total,15-24,Youth,Europe,2024,0.06495809155383624
Poland,Total,25+,Adults,Europe,2024,0.06495809155383624
Poland,Female,15-24,Youth,Europe,2024,0.13978672503308562
Poland,Female,25+,Adults,Europe,2024,0.026252163290237204
Portugal,Female,25+,Adults,Europe,2024,0.07790389901252165
Portugal,Male,15-24,Youth,Europe,2024,0.2284943499949099
Portugal,Male,25+,Adults,Europe,2024,0.06260816451185994
Portugal,Total,25+,Adults,Europe,2024,0.12913146017849267
Portugal,Female,15-24,Youth,Europe,2024,0.2415377176015474
Portugal,Total,15-24,Youth,Europe,2024,0.12913146017849267
Puerto Rico,Male,15-24,Youth,North America,2024,0.19031863992670264
Puerto Rico,Male,25+,Adults,North America,2024,0.0760714649292477
Puerto Rico,Female,15-24,Youth,North America,2024,0.13523109029827954
Puerto Rico,Female,25+,Adults,North America,2024,0.056640028504530184
Qatar,Male,25+,Adults,Asia,2024,0.0
Qatar,Female,25+,Adults,Asia,2024,0.0029649801486307647
Qatar,Male,15-24,Youth,Asia,2024,0.0015906545861753031
Qatar,Total,15-24,Youth,Asia,2024,0.004996776273372018
Qatar,Total,25+,Adults,Asia,2024,0.004996776273372018
Qatar,Female,15-24,Youth,Asia,2024,0.020398554413112086
Republic of Vietnam,Total,15-24,Youth,Asia,2024,0.03715344938749194
Republic of Vietnam,Total,25+,Adults,Asia,2024,0.03715344938749194
Republic of Vietnam,Male,15-24,Youth,Asia,2024,0.07890919271098443
Republic of Vietnam,Female,25+,Adults,Asia,2024,0.010447419321999388
Republic of Vietnam,Female,15-24,Youth,Asia,2024,0.07815840374630968
Republic of Vietnam,Male,25+,Adults,Asia,2024,0.014799450269775019
Romania,Male,25+,Adults,Europe,2024,0.059083273948895454
Romania,Male,15-24,Youth,Europe,2024,0.26670823577318536
Romania,Female,25+,Adults,Europe,2024,0.048317723709661003
Romania,Female,15-24,Youth,Europe,2024,0.29911941362109334
Romania,Total,15-24,Youth,Europe,2024,0.13506990396688048
Romania,Total,25+,Adults,Europe,2024,0.13506990396688048
Rwanda,Male,15-24,Youth,Africa,2024,0.2645576707726764
Rwanda,Female,25+,Adults,Africa,2024,0.1843123282093047
Rwanda,Female,15-24,Youth,Africa,2024,0.2864323526417591
Rwanda,Total,15-24,Youth,Africa,2024,0.20956980216498697
Rwanda,Total,25+,Adults,Africa,2024,0.20956980216498697
Rwanda,Male,25+,Adults,Africa,2024,0.14403695408734601
Saint Lucia,Male,25+,Adults,North America,2024,0.10304896671078081
Saint Lucia,Female,25+,Adults,North America,2024,0.17811513794156572
Saint Lucia,Female,15-24,Youth,North America,2024,0.4241066883844039
Saint Lucia,Male,15-24,Youth,North America,2024,0.5850809325053447
Saint Lucia,Total,25+,Adults,North America,2024,0.28184066306966643
Saint Lucia,Total,15-24,Youth,North America,2024,0.28184066306966643
Saint Vincent and the Grenadines,Male,25+,Adults,North America,2024,0.1883844039499135
Saint Vincent and the Grenadines,Female,15-24,Youth,North America,2024,0.5172681461875192
Saint Vincent and the Grenadines,Female,25+,Adults,North America,2024,0.1575257049781126
Saint Vincent and the Grenadines,Male,15-24,Youth,North America,2024,0.5245724320472361
Samoa,Total,25+,Adults,Oceania,2024,0.1628597000237538
Samoa,Total,15-24,Youth,Oceania,2024,0.1628597000237538
Samoa,Male,25+,Adults,Oceania,2024,0.053204214598391524
Samoa,Female,15-24,Youth,Oceania,2024,0.37333299399368824
Samoa,Female,25+,Adults,Oceania,2024,0.12713783976381962
Samoa,Male,15-24,Youth,Oceania,2024,0.16092334317418305
Sao Tome and Principe,Male,25+,Adults,Africa,2024,0.10541586073500966
Sao Tome and Principe,Male,15-24,Youth,Africa,2024,0.19124758220502902
Sao Tome and Principe,Total,25+,Adults,Africa,2024,0.22905001866368052
Sao Tome and Principe,Female,25+,Adults,Africa,2024,0.24353557976178358
Sao Tome and Principe,Female,15-24,Youth,Africa,2024,0.4294767382673318
Sao Tome and Principe,Total,15-24,Youth,Africa,2024,0.22905001866368052
Saudi Arabia,Female,15-24,Youth,Asia,2024,0.3648834368319251
Saudi Arabia,Female,25+,Adults,Asia,2024,0.16616614069021685
Saudi Arabia,Male,15-24,Youth,Asia,2024,0.13235518680647462
Saudi Arabia,Male,25+,Adults,Asia,2024,0.012839763819607044
Saudi Arabia,Total,15-24,Youth,Asia,2024,0.14772515185449117
Saudi Arabia,Total,25+,Adults,Asia,2024,0.14772515185449117
Senegal,Male,25+,Adults,Africa,2024,0.033849129593810444
Senegal,Female,15-24,Youth,Africa,2024,0.08247225898401711
Senegal,Female,25+,Adults,Africa,2024,0.029624351012928842
Senegal,Total,15-24,Youth,Africa,2024,0.0424174556313414
Senegal,Total,25+,Adults,Africa,2024,0.0424174556313414
Senegal,Male,15-24,Youth,Africa,2024,0.036012419831008856
Serbia,Male,25+,Adults,Europe,2024,0.0698869998981981
Serbia,Total,25+,Adults,Europe,2024,0.13480903661474772
Serbia,Total,15-24,Youth,Europe,2024,0.13480903661474772
Serbia,Male,15-24,Youth,Europe,2024,0.27553955003563063
Serbia,Female,25+,Adults,Europe,2024,0.07990176117275782
Serbia,Female,15-24,Youth,Europe,2024,0.21181156469510332
Seychelles,Total,15-24,Youth,Africa,2024,0.16173048675848717
Seychelles,Total,25+,Adults,Africa,2024,0.0272792716801665
Sierra Leone,Male,25+,Adults,Africa,2024,0.04983202687569989
Sierra Leone,Female,25+,Adults,Africa,2024,0.02450880586378907
Sierra Leone,Total,15-24,Youth,Africa,2024,0.04073136176999559
Sierra Leone,Female,15-24,Youth,Africa,2024,0.03168583935661203
Sierra Leone,Total,25+,Adults,Africa,2024,0.04073136176999559
Sierra Leone,Male,15-24,Youth,Africa,2024,0.06061030235162374
Singapore,Male,25+,Adults,Asia,2024,0.039270080423495876
Singapore,Male,15-24,Youth,Asia,2024,0.07990176117275782
Singapore,Female,25+,Adults,Asia,2024,0.04066985645933014
Singapore,Female,15-24,Youth,Asia,2024,0.13154077165835285
Singapore,Total,15-24,Youth,Asia,2024,0.06311081136109133
Singapore,Total,25+,Adults,Asia,2024,0.06311081136109133
Slovakia,Female,25+,Adults,Europe,2024,0.0667056907258475
Slovakia,Male,15-24,Youth,Europe,2024,0.25236689402422885
Slovakia,Male,25+,Adults,Europe,2024,0.05708541178865927
Slovakia,Female,15-24,Youth,Europe,2024,0.2130204621805966
Slovakia,Total,25+,Adults,Europe,2024,0.12209228341647156
Slovakia,Total,15-24,Youth,Europe,2024,0.12209228341647156
Slovenia,Female,25+,Adults,Europe,2024,0.04088618548304999
Slovenia,Total,25+,Adults,Europe,2024,0.06102387254402932
Slovenia,Total,15-24,Youth,Europe,2024,0.06102387254402932
Slovenia,Male,25+,Adults,Europe,2024,0.034472666191591166
Slovenia,Male,15-24,Youth,Europe,2024,0.11314007940547696
Slovenia,Female,15-24,Youth,Europe,2024,0.09303420543622112
Solomon Islands,Male,15-24,Youth,Oceania,2024,0.03188944314364247
Solomon Islands,Female,15-24,Youth,Oceania,2024,0.042680443856255725
Solomon Islands,Female,25+,Adults,Oceania,2024,0.011974447724727678
Solomon Islands,Male,25+,Adults,Oceania,2024,0.013985035121653264
Somalia,Total,25+,Adults,Africa,2024,0.30970893141945777
Somalia,Total,15-24,Youth,Africa,2024,0.30970893141945777
Somalia,Female,25+,Adults,Africa,2024,0.2718619566323933
Somalia,Male,15-24,Youth,Africa,2024,0.41341748956530594
Somalia,Female,15-24,Youth,Africa,2024,0.4777181105568563
Somalia,Male,25+,Adults,Africa,2024,0.17091265397536395
South Africa,Male,15-24,Youth,Africa,2024,0.5954774508805863
South Africa,Total,15-24,Youth,Africa,2024,0.44794105670365464
South Africa,Total,25+,Adults,Africa,2024,0.44794105670365464
South Africa,Male,25+,Adults,Africa,2024,0.3031151379415657
South Africa,Female,15-24,Youth,Africa,2024,0.7087447826529574
South Africa,Female,25+,Adults,Africa,2024,0.35037666700600634
South Korea,Male,15-24,Youth,Asia,2024,0.07902371984118904
South Korea,Total,25+,Adults,Asia,2024,0.05113424276358207
South Korea,Total,15-24,Youth,Asia,2024,0.05113424276358207
South Korea,Female,15-24,Youth,Asia,2024,0.09811157487529268
South Korea,Female,25+,Adults,Asia,2024,0.02737198411890461
South Korea,Male,25+,Adults,Asia,2024,0.028517255420950835
South Sudan,Female,15-24,Youth,Africa,2024,0.21131528046421666
South Sudan,Female,25+,Adults,Africa,2024,0.1370762496182429
South Sudan,Male,15-24,Youth,Africa,2024,0.23615494248193017
South Sudan,Male,25+,Adults,Africa,2024,0.08632800570090604
Spain,Male,15-24,Youth,Europe,2024,0.3494349994909905
Spain,Female,25+,Adults,Europe,2024,0.16396467474295023
Spain,Male,25+,Adults,Europe,2024,0.11679222233533544
Spain,Total,15-24,Youth,Europe,2024,0.21947215718212357
Spain,Total,25+,Adults,Europe,2024,0.21947215718212357
Spain,Female,15-24,Youth,Europe,2024,0.3748600223964166
Sri Lanka,Male,25+,Adults,Asia,2024,0.0288735620482541
Sri Lanka,Male,15-24,Youth,Asia,2024,0.2843326885880077
Sri Lanka,Female,15-24,Youth,Asia,2024,0.44084037463096815
Sri Lanka,Total,25+,Adults,Asia,2024,0.17120533441922023
Sri Lanka,Total,15-24,Youth,Asia,2024,0.17120533441922023
Sri Lanka,Female,25+,Adults,Asia,2024,0.08467372493128374
Sudan,Total,15-24,Youth,Africa,2024,0.3686819199837117
Sudan,Female,15-24,Youth,Africa,2024,0.6212715056500051
Sudan,Female,25+,Adults,Africa,2024,0.3877634123994706
Sudan,Male,15-24,Youth,Africa,2024,0.4330907054871221
Sudan,Male,25+,Adults,Africa,2024,0.14304438562557265
Sudan,Total,25+,Adults,Africa,2024,0.3686819199837117
Suriname,Total,25+,Adults,South America,2024,0.17316926261495127
Suriname,Total,15-24,Youth,South America,2024,0.17316926261495127
Suriname,Male,15-24,Youth,South America,2024,0.22388781431334623
Suriname,Female,25+,Adults,South America,2024,0.08491550442838237
Suriname,Male,25+,Adults,South America,2024,0.03906647663646544
Suriname,Female,15-24,Youth,South America,2024,0.48420798126845155
Sweden,Male,25+,Adults,Europe,2024,0.08228138043367607
Sweden,Male,15-24,Youth,Europe,2024,0.313117173979436
Sweden,Female,25+,Adults,Europe,2024,0.08251043469408531
Sweden,Total,15-24,Youth,Europe,2024,0.16632520614883434
Sweden,Total,25+,Adults,Europe,2024,0.16632520614883434
Sweden,Female,15-24,Youth,Europe,2024,0.2999720044792833
Switzerland,Male,25+,Adults,Europe,2024,0.03975363941769317
Switzerland,Total,15-24,Youth,Europe,2024,0.05895177983643829
Switzerland,Total,25+,Adults,Europe,2024,0.05895177983643829
Switzerland,Female,15-24,Youth,Europe,2024,0.08220502901353965
Switzerland,Female,25+,Adults,Europe,2024,0.047376056194645216
Switzerland,Male,15-24,Youth,Europe,2024,0.08775323221011912
Syria,Female,25+,Adults,Asia,2024,0.23696935763005192
Syria,Female,15-24,Youth,Asia,2024,0.6684185075842412
Syria,Male,25+,Adults,Asia,2024,0.07011605415860736
Syria,Male,15-24,Youth,Asia,2024,0.3708388476025654
Taiwan,Total,15-24,Youth,Asia,2024,0.07799297566934746
Taiwan,Total,25+,Adults,Asia,2024,0.07799297566934746
Taiwan,Male,25+,Adults,Asia,2024,0.03984271607451898
Taiwan,Female,25+,Adults,Asia,2024,0.03433268858800773
Taiwan,Female,15-24,Youth,Asia,2024,0.15901455767077266
Taiwan,Male,15-24,Youth,Asia,2024,0.14504224778580882
Tajikistan,Total,15-24,Youth,Asia,2024,0.11745393464318438
Tajikistan,Total,25+,Adults,Asia,2024,0.11745393464318438
Tajikistan,Male,15-24,Youth,Asia,2024,0.24339560215820016
Tajikistan,Female,25+,Adults,Asia,2024,0.04710882622416777
Tajikistan,Female,15-24,Youth,Asia,2024,0.17198157385727375
Tajikistan,Male,25+,Adults,Asia,2024,0.07277562862669246
Tanzania,Female,15-24,Youth,Africa,2024,0.0556347348060674
Tanzania,Female,25+,Adults,Africa,2024,0.03813753435813906
Tanzania,Male,15-24,Youth,Africa,2024,0.03271658352845363
Tanzania,Total,15-24,Youth,Africa,2024,0.034182106620516475
Tanzania,Total,25+,Adults,Africa,2024,0.034182106620516475
Tanzania,Male,25+,Adults,Africa,2024,0.015193932607146491
Thailand,Total,15-24,Youth,Asia,2024,0.02813761919305033
Thailand,Total,25+,Adults,Asia,2024,0.02813761919305033
Thailand,Male,25+,Adults,Asia,2024,0.004479283314669652
Thailand,Female,15-24,Youth,Asia,2024,0.09109996945943195
Thailand,Female,25+,Adults,Asia,2024,0.004644711391631884
Thailand,Male,15-24,Youth,Asia,2024,0.049361193118191996
Togo,Total,25+,Adults,Africa,2024,0.06619668125827141
Togo,Female,15-24,Youth,Africa,2024,0.08725694797923242
Togo,Female,25+,Adults,Africa,2024,0.023923444976076555
Togo,Male,25+,Adults,Africa,2024,0.04500916217041637
Togo,Male,15-24,Youth,Africa,2024,0.14977603583426652
Togo,Total,15-24,Youth,Africa,2024,0.06619668125827141
Tonga,Female,15-24,Youth,Oceania,2024,0.13902321083172148
Tonga,Female,25+,Adults,Oceania,2024,0.020551257253384917
Tonga,Male,15-24,Youth,Oceania,2024,0.052326173266822755
Tonga,Male,25+,Adults,Oceania,2024,0.016517357222844347
Tonga,Total,25+,Adults,Oceania,2024,0.048078065085343916
Tonga,Total,15-24,Youth,Oceania,2024,0.048078065085343916
Trinidad and Tobago,Total,15-24,Youth,North America,2024,0.06994214259051887
Trinidad and Tobago,Total,25+,Adults,North America,2024,0.06994214259051887
Trinidad and Tobago,Male,25+,Adults,North America,2024,0.02508144151481218
Trinidad and Tobago,Female,15-24,Youth,North America,2024,0.15457345006617124
Trinidad and Tobago,Female,25+,Adults,North America,2024,0.039486409447215716
Trinidad and Tobago,Male,15-24,Youth,North America,2024,0.11457803115137942
Tunisia,Male,25+,Adults,Africa,2024,0.140588414944518
Tunisia,Female,25+,Adults,Africa,2024,0.3078871017000916
Tunisia,Female,15-24,Youth,Africa,2024,0.5191769316909295
Tunisia,Male,15-24,Youth,Africa,2024,0.5102565407716584
Tunisia,Total,25+,Adults,Africa,2024,0.33158361328854047
Tunisia,Total,15-24,Youth,Africa,2024,0.33158361328854047
Turkey,Total,25+,Adults,Asia,2024,0.16549806576402323
Turkey,Total,15-24,Youth,Asia,2024,0.16549806576402323
Turkey,Male,25+,Adults,Asia,2024,0.09115087040618956
Turkey,Male,15-24,Youth,Asia,2024,0.19263463300417388
Turkey,Female,25+,Adults,Asia,2024,0.13318232719128575
Turkey,Female,15-24,Youth,Asia,2024,0.3077598493331976
Turkmenistan,Male,15-24,Youth,Asia,2024,0.1737758322304795
Turkmenistan,Female,25+,Adults,Asia,2024,0.024317927313448034
Turkmenistan,Female,15-24,Youth,Asia,2024,0.07479894126030745
Turkmenistan,Male,25+,Adults,Asia,2024,0.06192100173063219
Uganda,Male,15-24,Youth,Africa,2024,0.044105670365468794
Uganda,Male,25+,Adults,Africa,2024,0.021543825715158303
Uganda,Total,25+,Adults,Africa,2024,0.03911525671044148
Uganda,Total,15-24,Youth,Africa,2024,0.03911525671044148
Uganda,Female,25+,Adults,Africa,2024,0.031227730835793544
Uganda,Female,15-24,Youth,Africa,2024,0.06763463300417388
Ukraine,Total,15-24,Youth,Europe,2024,0.21395440365905458
Ukraine,Total,25+,Adults,Europe,2024,0.1140778839022116
Ukraine,Male,25+,Adults,Europe,2024,0.11221909040008213
Ukraine,Male,15-24,Youth,Europe,2024,0.2173200015270353
Ukraine,Female,25+,Adults,Europe,2024,0.10752711384360007
Ukraine,Female,15-24,Youth,Europe,2024,0.22599997636742075
United Arab Emirates,Total,15-24,Youth,Asia,2024,0.08651888425124707
United Arab Emirates,Total,25+,Adults,Asia,2024,0.08651888425124707
United Arab Emirates,Male,25+,Adults,Asia,2024,0.02219281278631783
United Arab Emirates,Female,15-24,Youth,Asia,2024,0.23382622416776952
United Arab Emirates,Male,15-24,Youth,Asia,2024,0.08374478265295736
United Arab Emirates,Female,25+,Adults,Asia,2024,0.06998880179171332
United Kingdom,Female,25+,Adults,Europe,2024,0.047706912348569684
United Kingdom,Total,25+,Adults,Europe,2024,0.0922303946520072
United Kingdom,Total,15-24,Youth,Europe,2024,0.0922303946520072
United Kingdom,Female,15-24,Youth,Europe,2024,0.134263972309885
United Kingdom,Male,25+,Adults,Europe,2024,0.04451287793952967
United Kingdom,Male,15-24,Youth,Europe,2024,0.2043164002850453
United States,Male,15-24,Youth,North America,2024,0.12525450473378807
United States,Female,25+,Adults,North America,2024,0.03865926906240456
United States,Female,15-24,Youth,North America,2024,0.09685177644304185
United States,Total,15-24,Youth,North America,2024,0.06653814177610372
United States,Total,25+,Adults,North America,2024,0.06653814177610372
United States,Male,25+,Adults,North America,2024,0.04068258169601954
United States Virgin Islands,Male,25+,Adults,North America,2024,0.11745393464318436
United States Virgin Islands,Female,15-24,Youth,North America,2024,0.43067291051613565
United States Virgin Islands,Female,25+,Adults,North America,2024,0.15078132953272932
United States Virgin Islands,Male,15-24,Youth,North America,2024,0.28939733279038987
Uruguay,Female,15-24,Youth,South America,2024,0.3660668838440395
Uruguay,Female,25+,Adults,South America,2024,0.09034918049475721
Uruguay,Total,15-24,Youth,South America,2024,0.17250542943432082
Uruguay,Total,25+,Adults,South America,2024,0.17250542943432082
Uruguay,Male,15-24,Youth,South America,2024,0.30685635752825
Uruguay,Male,25+,Adults,South America,2024,0.05849791306118294
Uzbekistan,Male,25+,Adults,Asia,2024,0.032245749770945735
Uzbekistan,Male,15-24,Youth,Asia,2024,0.08625165428076963
Uzbekistan,Female,25+,Adults,Asia,2024,0.05926142726254708
Uzbekistan,Female,15-24,Youth,Asia,2024,0.22281889443143643
Uzbekistan,Total,25+,Adults,Asia,2024,0.08673097152940379
